id,generic_name,brand_names,dosage_form,strength,notification_number,notification_date,ban_reason,source_pdf,date_added
7128,Oil+allantion+zincoxide+aloevera+jojobaoil+lavanderoil+soa,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.917244+05:30
7129,+iodochlorhydroxyquinoline +chlorocresol Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.917812+05:30
7151,+sodium Citrate +menthol Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.930680+05:30
7171,Pantothenate + Tocopheryl Acetate +nicotinamide Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.941605+05:30
7172,Dibasic Calcium Phosphate + Adrenochrome Mono Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.942142+05:30
7173,+bromhexine +caffeine Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.942702+05:30
7174,Clotrimazole +beclomethasone +lignocaine +ofloxacin,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.943235+05:30
7175,*** +acetic Acid + Sodium Methyl Paraben +propyl Paraben Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.943785+05:30
7176,Nimesulide + Levocetrizine Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.944331+05:30
7177,Ofloxacin + Ornidazole Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.944888+05:30
7178,Gemifloxacin + Ambroxol Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.945484+05:30
7179,Glucosamine + Ibuprofen Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.946071+05:30
7180,Etodolac + Paracetamol Dated,,,,G.S.R. 432(E),2013-06-18,,cdsco_banned_drugs_list.pdf,2026-07-03 10:27:09.946656+05:30
7905,Amidopyrine,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.528921+05:30
7906,Fixed Dose Combinations Of Vitamins With Anti-inflammatory Agents And Tranquilizers,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.533230+05:30
7907,Fixed Dose Combinations Of Atropine In Analgesics And Antipyretics,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.535311+05:30
7908,Fixed Dose Combinations Of Strychnine And Caffeine In Tonics,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.537234+05:30
7909,Fixed Dose Combinations Of Yohimbine And Strychnine With Testosterone And Vitamins,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.539082+05:30
7910,"Fixed Dose Combinations Of Iron With Strychnine, Arsenic And Yohimbine",,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.540872+05:30
7911,Fixed Dose Combinations Of Sodium Bromide/chloral Hydrate With Other Drugs,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.552501+05:30
7912,Phenacetin,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.563869+05:30
7913,Fixed Dose Combinations Of Antihistaminic With Anti-diarrhoeals,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.575080+05:30
7914,Fixed Dose Combinations Of Penicillin With Sulphonamides,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.586228+05:30
7915,Fixed Dose Combinations Of Vitamins With Analgesics,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.597444+05:30
7916,Fixed Dose Combinations Of Any Other Tetracycline With Vitamin C,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.664206+05:30
7917,Fixed Dose Combinations Of Hydroxyquinoline Group Of Drugs With Any Other Drug Except For Preparations Meant For External Use,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.676040+05:30
7918,Fixed Dose Combinations Of Corticosteroids With Any Other Drug For Internal Use,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.687682+05:30
7919,Fixed Dose Combinations Of Chloramphenicol With Any Other Drug For Internal Use,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.699172+05:30
7920,"Fixed Dose Combinations Of Crude Ergot Preparations Except Those Containing Ergotamine, Caffeine, Analgesics, Antihistamines For The Treatment Of Migraine, Headaches",,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.710667+05:30
7921,Fixed Dose Combinations Of Vitamins With Anti Tb Drugs Except Combination Of Isoniazid With Pyridoxine Hydrochloride (vitamin B6),,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.722127+05:30
7922,Penicillin Skin/eye Ointment,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.733499+05:30
7923,Tetracycline Liquid Oral Preparations,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.744804+05:30
7924,Nialamide,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.756234+05:30
7925,Practolol,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.767533+05:30
7926,"Methapyrilene, Its Salts",,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.794811+05:30
7927,Methaqualone,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.806644+05:30
7928,Oxytetracycline Liquid Oral Preparations,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.818214+05:30
7929,Demeclocycline Liquid Oral Preparations,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.829555+05:30
7930,Combination Of Anabolic Steroids With Other Drugs,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.841021+05:30
7931,Fixed Dose Combination Of Oestrogen And Progestin (other Than Oral Contraceptive) Containing Per Tablet Estrogen Content Of More Than 50 Mcg (equivalent To Ethinyl Estradiol) And Content Of More Than 3 Mg (equivalent To Norethisterone Acetate) And All Fixed Dose Combination Injectable Preparations Containing Synthetic Oestrogen And Progesterone,,,,G.S.R. 743(E),1989-08-10,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.842924+05:30
7932,Fixed Dose Combination Of Sedatives/ Hypnotics/anxiolytics With Analgesics-antipyretics,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.854814+05:30
7933,"Fixed Dose Combination Of Rifanpicin, Isoniazid And Pyrazinamide, Except Those Which Provide Daily Adult Dose Given Below: Drugs Minimum Maximum Rifampicin 450 Mg 600 Mg Isoniazid 300 Mg 400 Mg Pyrazinamide 1000mg 1500 Mg",,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.856711+05:30
7934,"Fixed Dose Combination Of Histamine H-2 Receptor Antagonists With Antacids Except For Those Combinations Approved By Drugs Controller, India",,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.868470+05:30
7935,The Patent And Proprietary Medicines Of Fixed Dose Combinations Of Essential Oils With Alcohol Having Percentage Higher Than 20% Proof Except Preparations Given In The Indian Pharmacopoeia,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.870352+05:30
7936,All Pharmaceutical Preparations Containing Chloroform Exceeding 0.5% W/w Or V/v Whichever Is Appropriate,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.882054+05:30
7937,Fixed Dose Combination Of Ethambutol With Inh Other Than The Following: Inh Ethambutol 200 Mg. 600 Mg. 300 Mg. 800 Mg,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.893761+05:30
7938,Fixed Dose Combination Containing More Than One Antihistamine,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.917070+05:30
7939,Fixed Dose Combination Of Any Anthelmintic With Cathartic/purgative Except For Piperazine/santonim,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.929435+05:30
7940,Fixed Dose Combination Of Salbutamol Or Any Other Bronchodilator With Centrally Acting Anti-tussive And/or Antihistamine,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.941241+05:30
7941,Fixed Dose Combination Of Laxatives And/or Anti-spasmodic Drugs In Enzyme Preparations,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.952907+05:30
7942,Fixed Dose Combination Of Metoclopramide With Systemically Absorbed Drugs Except Fixed Dose Combination Of Metoclopramide With Aspirin/paracetamol,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.964468+05:30
7943,"Fixed Dose Combination Of Centrally Acting, Antitussive With Antihistamine, Having High Atropine Like Activity In Expectorants",,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.975963+05:30
7944,Preparations Claiming To Combat Cough Associated With Asthma Containing Centrally Acting Antitussive And/ Or An Antihistamine,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.987387+05:30
7945,Liquid Oral Tonic Preparations Containing Glycerophosphates And/or Other Phosphates And / Or Central Nervous System Stimulant And Such Preparations Containing Alcohol More Than 20% Proof,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:53.989252+05:30
7946,Fixed Dose Combination Containing Pectin And/or Kaolin With Any Drug Which Is Systemically Absorbed From Gi Tract Except For Combinations Of Pectin And/or Kaolin With Drugs Not Systemically Absorbed,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.001299+05:30
7947,Chloral Hydrate As A Drug,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.013409+05:30
7948,Dovers Powder I.p,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.034992+05:30
7949,Dover’s Powder Tablets I.p,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.046692+05:30
7950,Antidiarrhoeal Formulations Containing Kaolin Or Pectin Or Attapulgite Or Activated Charcoal,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.058348+05:30
7951,Antidiarrhoeal Formulations Containing Phthalyl Sulphathiazole Or Sulphaguanidine Or Succinyl Sulphathiazole,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.070405+05:30
7952,Antidiarrhoeal Formulations Containing Neomycin Or Streptomycin Or Dihydrostreptomycin Including Their Respective Salts Or Esters,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.082308+05:30
7953,Liquid Oral Antidiarrhoeals Or Any Other Dosage Form For Pediatric Use Containing Diphenoxylate Lorloperamide Or Atropine Or Belladona Including Their Salts Or Esters Or Metabolites Hyoscyamine Or Their Extracts Or Their Alkaloids,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.094189+05:30
7954,Liquid Oral Antidiarrhoeals Or Any Other Dosage Form For Pediatric Use Containing Halogenated Hydroxyquinolines,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.105933+05:30
7955,Fixed Dose Combination Of Antidiarrhoeals With Electrolytes,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.117600+05:30
7956,Patent And Proprietary Oral Rehydration Salts Other Than Those Conforming To The Following Parameters: (a) Patent And Proprietary Oral Rehydration Salts On Reconstitution To One Litre Shall Contain: Sodium – 50 To 90 Milliosmoles Total Osmolarity – 240-290 Milliosmoles Dextrose: Sodium Molar Ratio – Not Less Than 1:1 And Not More Than 3:1 (b) Patent And Proprietary Cereal Based Oral Rehydration Salts On Reconstitution To One Litre Shall Contain: Sodium – 50 To 90 Milliosmoles Total Osmolarity – Not More Than 290 Milliosmoles Precooked Rice – Equivalent To Not Less Than 50gms And Not More Than 80gms As Total Replacement Of Dextrose (c) Patent And Proprietary Oral Rehydration Salts (ors) May Contain Amino Acids In Addition To Oral Rehydration Salts Conforming To The Parameters Specified Above And Labelled With The Indication For “adult Chloretic Diarrhea Only” (d)patent And Proprietary Oral Rehydration Salts (ors) Shall Not Contain Mono Or Polysaccharides Or Saccharin Sweetening Agent,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.119949+05:30
7957,Fixed Dose Combination Of Oxyphenbutazone Or Phenylbutazone With Any Other Drug,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.131989+05:30
7958,Fixed Dose Combination Of Analgin With Any Other Drug,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.156157+05:30
7959,Fixed Dose Combination Of Dextropropoxyphene With Any Other Drug Other Than Anti-spasmodics And/or Non-steriodal Anti-inflammatory Drugs (nsaids),,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.168529+05:30
7960,"Fixed Dose Combination Of A Drug, Standards Of Which Are Prescribed In The Second Schedule To The Said Act With An Ayurvedic, Siddha Or Unani Drug",,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.180552+05:30
7961,Mepacrine Hydrochloride (quinacrine And Its Salts) In Any Dosage Form For Use For Female Sterilization Or Contraception,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.182481+05:30
7962,Fenfluramine,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.194408+05:30
7963,Dexfenfluramine,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.206127+05:30
7964,Fixed Dose Combination Of Diazepam And Diphenhydramine Hydrochloride,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.208010+05:30
7965,Cosmetics Licensed As Toothpaste/tooth Powder Containing Tobacco,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.222210+05:30
7966,Parenteal Preparations Fixed Combination Of Streptomycin With Pencillin,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.234311+05:30
7967,Fixed Dose Combination Of Vitamin B1vitamin B6 And Vitamin B12 For Human Use,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.236295+05:30
7968,Fixed Dose Combination Of Haemoglobin In Any Form (natural Or Synthetic),,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.248292+05:30
7969,"Fixed Dose Combination Of Pancreatin Or Pancrelipase Containing Amylase, Protease And Lipase With Any Other Enzyme",,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.250255+05:30
7970,Fixed Dose Combination Of Nitrofurantoin And Trimethoprim,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.252181+05:30
7971,Fixed Dose Combination Of Phenobarbitone With Any Anti-asthmatic Drugs,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.264166+05:30
7972,Fixed Dose Combination Of Phenobarbitone With Hyoscin And/or Hyoscyamine,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.275973+05:30
7973,Fixed Dose Combination Of Phenobarbitone With Ergotamine And/or Belladona,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.299016+05:30
7974,Fixed Dose Combination Of Haloperidol With Any Anti-cholinergic Agent Including Propantheline Bromide,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.311382+05:30
7975,Fixed Dose Combination Of Nalidixic Acid With Any Anti-amoebic Including Metronidazole,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.323563+05:30
7976,Fixed Dose Combination Of Loperamide Hydrochloride With Furazolidone,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.335545+05:30
7977,Fixed Dose Combination Of Cyproheptadine With Lysine Or Peptone,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.347340+05:30
7978,Astemizole,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.359163+05:30
7979,Terfinadine,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.371262+05:30
7980,Fenformin,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.383360+05:30
7981,Rafecoxib,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.395449+05:30
7982,Valdecoxib And It's Formulations,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.397426+05:30
7983,Diclofenac And Its Formulations (for Animal Use),,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.399358+05:30
7984,Rimonabant,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.420766+05:30
7985,Rosiglitazone,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.433785+05:30
7986,Nimesulide Formulations For Human Use In Children Below 12 Years Of Age,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.446188+05:30
7987,Cisapride And Its Formulations For Human Use,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.448193+05:30
7988,Phenypropanolamine And Its Formulations For Human Use,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.450175+05:30
7989,"Human Placental Extract And Its Formulations For Human Use Except Its 1. Topical Application For Wound Healing, And 2. Injection For Pelvic Inflammatory Disease",,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.452254+05:30
7990,Sibutramine And Its Formulations For Human Use,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.454384+05:30
7991,R-sibutramine And Its Formulations For Human Use,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.456563+05:30
7992,“gatifloxacin Formulation For Systemic Use In Human By Any Route Including Oral And Injectable”,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.458686+05:30
7993,Tegaserod And Its Formulations,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.460727+05:30
7994,Letrozole For Induction Of Ovulation In Anovulatory Infertility,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.472993+05:30
7995,Serodiagnostic Test Kits For Diagnosis Of Tuberculosis,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.485468+05:30
7996,Dextropropoxyphen,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.498054+05:30
7997,Fixed Dose Combination Of Flupenthixol + Melitracen,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.500354+05:30
7998,Analgin,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.512650+05:30
7999,Pioglitazone,,,,G.S.R. 432(E),2013-06-18,Consolidated prohibited drug list,loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.525306+05:30
8000,Aceclofenac + Paracetamol + Rabeprazole,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.527436+05:30
8001,Nimesulide + Diclofenac,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.529580+05:30
8002,Nimesulide + Cetirizine +caffeine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.531705+05:30
8003,Nimesulide +tizanidine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.533794+05:30
8004,Paracetamol + Cetrizine + Caffeine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.535933+05:30
8005,Diclofenac + Tramadol + Chlorzoxazone,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.538062+05:30
8006,Dicyclomine +paracetamol +domperidone,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.540317+05:30
8007,Nimesulide +paracetamol Dispesible Tablets,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.542508+05:30
8008,Paracetamol + Phenylephrine + Caffeine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.544769+05:30
8009,Diclofenac +tramadol +paracetamol,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.547024+05:30
8010,Diclofenac + Paracetamol + Chlorzoxazone + Famotidine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.549312+05:30
8011,Naproxen+paracetamol,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.551596+05:30
8012,Nimesulide + Serratiopeptidase,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.553471+05:30
8013,Paracetamol +diclofenac +famotidine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.555382+05:30
8014,Nimesulide + Pitofenone + Fenpiverinium + Benzyl Alcohol,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.557383+05:30
